name,lat,lng,class,flowinfo,url,huc_cd,id
"USGS 02226180 BRUNSWICK RIVER AT ST. SIMONS ISLAND, GA",31.12675000,-81.40213889,0,"Stage: 3.62 ft;Stage (adj): 3.62 ft;Date: 2024-09-06 11:45:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02226180,03060203,02226180
"USGS 02226362 SATILLA RIVER AT GA 158, NEAR WAYCROSS, GA",31.30275000,-82.56111110,0,"Discharge: 122 cfs;Stage: 4.43 ft;Stage (adj): 93.84 ft;Date: 2024-09-06 11:30:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 57.68 %;% normal(mean): 17.99 %",https://waterdata.usgs.gov/monitoring-location/02226362,03070201,02226362
"USGS 02226500 SATILLA RIVER NEAR WAYCROSS, GA",31.23844444,-82.32283330,5,"Discharge: 194 cfs;Stage: 6.46 ft;Stage (adj): 71.96 ft;Date: 2024-09-06 11:45:00;Length of record: 87 years;Class: 25-75;% normal(median): 73.48 %;% normal(mean): 22.85 %",https://waterdata.usgs.gov/monitoring-location/02226500,03070201,02226500
"USGS 02227270 ALABAHA RIVER AT GA 203, NEAR BLACKSHEAR, GA",31.37558333,-82.28863889,0,"Discharge: 9.20 cfs;Stage: 2.02 ft;Stage (adj): 84.62 ft;Date: 2024-09-06 11:30:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 8.75 %;% normal(mean): 2.82 %",https://waterdata.usgs.gov/monitoring-location/02227270,03070201,02227270
"USGS 02227500 LITTLE SATILLA RIVER NEAR OFFERMAN, GA",31.45213889,-82.05433330,5,"Discharge: 16.4 cfs;Stage: 2.95 ft;Stage (adj): 59.74 ft;Date: 2024-09-06 11:45:00;Length of record: 73 years;Class: 25-75;% normal(median): 19.18 %;% normal(mean): 4.09 %",https://waterdata.usgs.gov/monitoring-location/02227500,03070202,02227500
"USGS 02228000 SATILLA RIVER AT ATKINSON, GA",31.21958333,-81.86644440,5,"Discharge: 696 cfs;Stage: 6.23 ft;Stage (adj): 19.86 ft;Date: 2024-09-06 10:45:00;Length of record: 94 years;Class: 25-75;% normal(median): 77.90 %;% normal(mean): 33.76 %",https://waterdata.usgs.gov/monitoring-location/02228000,03070201,02228000
"USGS 02228070 SATILLA RIVER AT US 17, AT WOODBINE, GA",30.97488889,-81.72686110,0,"Discharge: -21100 cfs;Stage: 3.23 ft;Stage (adj): 3.03 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02228070,03070201,02228070
"USGS 02228295 CUMBERLAND SOUND AT SEA CAMP DOCK, NR ST MARYS, GA",30.76433333,-81.47136110,0,"Stage: 3.32 ft;Stage (adj): 3.32 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02228295,03070203,02228295
"USGS 02228500 NORTH PRONG ST. MARYS RIVER AT MONIAC, GA",30.51773125,-82.23039540,5,"Discharge: 82.2 cfs;Stage: 6.27 ft;Date: 2024-09-06 11:45:00;Length of record: 79 years;Class: 25-75;% normal(median): 79.81 %;% normal(mean): 41.05 %",https://waterdata.usgs.gov/monitoring-location/02228500,03070204,02228500
"USGS 02231000 ST. MARYS RIVER NEAR MACCLENNY, FL",30.35884726,-82.08150130,5,"Discharge: 418 cfs;Stage: 5.58 ft;Stage (adj): 45.58 ft;Date: 2024-09-06 11:45:00;Length of record: 97 years;Class: 25-75;% normal(median): 86.19 %;% normal(mean): 44.40 %",https://waterdata.usgs.gov/monitoring-location/02231000,03070204,02231000
"USGS 02231175 ST MARYS RIVER AT FERRY LANDING NEAR FOLKSTON, GA",30.78305556,-82.02416670,0,"Discharge: 7490 cfs;Stage: 3.02 ft;Stage (adj): 3.02 ft;Date: 2024-08-18 14:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02231175,03070204,02231175
"USGS 02231254 ST MARY'S RIVER AT I-95, NEAR KINGSLAND, GA",30.74427778,-81.65400000,0,"Discharge: -15800 cfs;Stage: 2.31 ft;Stage (adj): 2.31 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02231254,03070204,02231254
"USGS 02314495 SUWANNEE RIVER ABOVE FARGO, GA",30.70750000,-82.53916670,0,"Stage: 11.54 ft;Stage (adj): 102.54 ft;Date: 2024-09-06 11:00:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02314495,03110201,02314495
"USGS 02314500 SUWANNEE RIVER AT US 441, AT FARGO, GA",30.68102778,-82.56013889,5,"Discharge: 1260 cfs;Stage: 9.86 ft;Stage (adj): 100.86 ft;Date: 2024-09-06 11:00:00;Length of record: 92 years;Class: 25-75;% normal(median): 244.90 %;% normal(mean): 132.31 %",https://waterdata.usgs.gov/monitoring-location/02314500,03110201,02314500
"USGS 02315920 ALAPAHA RIVER AT GA 125/32 NEAR IRWINVILLE, GA",31.63108333,-83.41783330,0,"Discharge: 0.13 cfs;Stage: 1.04 ft;Stage (adj): 263.09 ft;Date: 2024-09-06 11:30:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 6.95 %;% normal(mean): 0.24 %",https://waterdata.usgs.gov/monitoring-location/02315920,03110202,02315920
"USGS 02316000 ALAPAHA RIVER NEAR ALAPAHA, GA",31.38527778,-83.19350000,4,"Discharge: 5.69 cfs;Stage: 1.44 ft;Stage (adj): 209.25 ft;Date: 2024-09-06 11:00:00;Length of record: 62 years;Class: 10-24;% normal(median): 13.39 %;% normal(mean): 3.33 %",https://waterdata.usgs.gov/monitoring-location/02316000,03110202,02316000
"USGS 02317500 ALAPAHA RIVER AT STATENVILLE, GA",30.70383333,-83.03266670,5,"Discharge: 237 cfs;Stage: 2.93 ft;Stage (adj): 78.89 ft;Date: 2024-09-06 10:45:00;Length of record: 92 years;Class: 25-75;% normal(median): 98.34 %;% normal(mean): 40.59 %",https://waterdata.usgs.gov/monitoring-location/02317500,03110202,02317500
"USGS 02317620 ALAPAHA RIVER NEAR JENNINGS FLA",30.59826888,-83.07319500,5,"Discharge: 442 cfs;Stage: 63.20 ft;Stage (adj): 63.2 ft;Date: 2024-09-06 11:00:00;Length of record: 30 years;Class: 25-75;% normal(median): 129.62 %;% normal(mean): 57.32 %",https://waterdata.usgs.gov/monitoring-location/02317620,03110202,02317620
"USGS 02317755 WITHLACOOCHEE RIVER AT US 41 NEAR VALDOSTA, GA",30.89261110,-83.31886110,0,"Stage: 3.99 ft;Stage (adj): 114.29 ft;Date: 2024-09-06 11:30:00;Length of record: 8 years;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02317755,03110203,02317755
"USGS 02317797 LITTLE RIVER AT UPPER TY TY ROAD, NEAR TIFTON, GA",31.48169444,-83.58411110,0,"Discharge: 0.11 cfs;Stage: -2.05 ft;Stage (adj): 265.01 ft;Date: 2024-09-06 11:15:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 1.05 %;% normal(mean): 0.46 %",https://waterdata.usgs.gov/monitoring-location/02317797,03110204,02317797
"USGS 02318000 LITTLE RIVER NEAR ADEL, GA",31.15555556,-83.54361110,3,"Discharge: 2.93 cfs;Stage: 2.49 ft;Stage (adj): 175.66 ft;Date: 2024-09-06 11:00:00;Length of record: 54 years;Class: <10;% normal(median): 7.16 %;% normal(mean): 1.57 %",https://waterdata.usgs.gov/monitoring-location/02318000,03110204,02318000
"USGS 02318380 LITTLE RIVER AT GA 122, NEAR HAHIRA, GA",31.00047220,-83.45677780,0,"Discharge: 39.4 cfs;Stage: 4.60 ft;Stage (adj): 137.28 ft;Date: 2024-09-06 11:15:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 27.17 %;% normal(mean): 11.61 %",https://waterdata.usgs.gov/monitoring-location/02318380,03110204,02318380
"USGS 02318500 WITHLACOOCHEE RIVER AT US 84, NEAR QUITMAN, GA",30.79330556,-83.45344440,5,"Discharge: 60.7 cfs;Stage: 2.09 ft;Stage (adj): 85.49 ft;Date: 2024-09-06 11:00:00;Length of record: 48 years;Class: 25-75;% normal(median): 39.04 %;% normal(mean): 12.46 %",https://waterdata.usgs.gov/monitoring-location/02318500,03110203,02318500
"USGS 02319000 WITHLACOOCHEE RIVER NEAR PINETTA, FLA.",30.59548716,-83.25959060,5,"Discharge: 389 cfs;Stage: 7.04 ft;Stage (adj): 54.25 ft;Date: 2024-09-06 11:30:00;Length of record: 92 years;Class: 25-75;% normal(median): 95.58 %;% normal(mean): 43.14 %",https://waterdata.usgs.gov/monitoring-location/02319000,03110203,02319000
"USGS 02327355 OCHLOCKONEE RIVER AT GA 188, NEAR COOLIDGE, GA",31.00241667,-83.93902780,0,"Discharge: 6.30 cfs;Stage: 2.05 ft;Stage (adj): 168.47 ft;Date: 2024-09-06 11:30:00;Length of record: 15 years;Class: Not-ranked;% normal(median): 18.00 %;% normal(mean): 4.38 %",https://waterdata.usgs.gov/monitoring-location/02327355,03120002,02327355
"USGS 02327500 OCHLOCKONEE RIVER NEAR THOMASVILLE, GA",30.87583333,-84.04677780,5,"Discharge: 31.8 cfs;Stage: 2.35 ft;Stage (adj): 135.51 ft;Date: 2024-09-06 11:45:00;Length of record: 57 years;Class: 25-75;% normal(median): 42.97 %;% normal(mean): 14.67 %",https://waterdata.usgs.gov/monitoring-location/02327500,03120002,02327500
"USGS 02328522 OCHLOCKONEE RIVER NR CONCORD, FLA.",30.66908460,-84.30518070,0,"Discharge: 85.5 cfs;Stage: 24.12 ft;Stage (adj): 93.93 ft;Date: 2024-09-06 11:45:00;Length of record: 25 years;Class: Not-ranked;% normal(median): 37.34 %;% normal(mean): 14.64 %",https://waterdata.usgs.gov/monitoring-location/02328522,03120003,02328522
"USGS 02329342 LITTLE ATTAPULGUS CREEK AT ATTAPULGUS, GA",30.73555556,-84.49694440,4,"Discharge: 5.22 cfs;Stage: 0.98 ft;Stage (adj): 155.52 ft;Date: 2024-09-06 11:00:00;Length of record: 32 years;Class: 10-24;% normal(median): 56.68 %;% normal(mean): 46.36 %",https://waterdata.usgs.gov/monitoring-location/02329342,03120003,02329342
"USGS 02330450 CHATTAHOOCHEE RIVER AT HELEN, GA",34.70097220,-83.72925000,5,"Discharge: 46.8 cfs;Stage: 0.45 ft;Stage (adj): 1404.49 ft;Date: 2024-09-06 11:00:00;Length of record: 43 years;Class: 25-75;% normal(median): 78.00 %;% normal(mean): 63.30 %",https://waterdata.usgs.gov/monitoring-location/02330450,03130001,02330450
"USGS 02331000 CHATTAHOOCHEE RIVER NEAR LEAF, GA",34.57708330,-83.63602780,4,"Discharge: 129 cfs;Stage: 1.47 ft;Stage (adj): 1220.94 ft;Date: 2024-09-06 10:45:00;Length of record: 47 years;Class: 10-24;% normal(median): 68.98 %;% normal(mean): 43.16 %",https://waterdata.usgs.gov/monitoring-location/02331000,03130001,02331000
"USGS 02331600 CHATTAHOOCHEE RIVER NEAR CORNELIA, GA",34.54072220,-83.62277500,4,"Discharge: 262 cfs;Stage: 0.31 ft;Stage (adj): 1128.95 ft;Date: 2024-09-06 11:45:00;Length of record: 67 years;Class: 10-24;% normal(median): 74.64 %;% normal(mean): 58.82 %",https://waterdata.usgs.gov/monitoring-location/02331600,03130001,02331600
"USGS 02333500 CHESTATEE RIVER NEAR DAHLONEGA, GA",34.52827778,-83.94022220,4,"Discharge: 98.9 cfs;Stage: 0.82 ft;Stage (adj): 1129.56 ft;Date: 2024-09-06 11:45:00;Length of record: 87 years;Class: 10-24;% normal(median): 69.65 %;% normal(mean): 47.79 %",https://waterdata.usgs.gov/monitoring-location/02333500,03130001,02333500
"USGS 02334400 LAKE SIDNEY LANIER NEAR BUFORD, GA",34.16272220,-84.07552780,0,"Stage: 1068.36 ft;Stage (adj): 1068.36 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02334400,03130001,02334400
"USGS 02334401 CHATTAHOOCHEE RIVER BUFORD DAM NR BUFORD, GA",34.16158330,-84.07611110,0,"Stage: 912.23 ft;Stage (adj): 912.25 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02334401,03130001,02334401
"USGS 02334430 CHATTAHOOCHEE RIVER AT BUFORD DAM, NEAR BUFORD, GA",34.15666667,-84.07841670,4,"Discharge: 652 cfs;Stage: -0.51 ft;Stage (adj): 911.5 ft;Date: 2024-09-06 11:45:00;Length of record: 68 years;Class: 10-24;% normal(median): 45.92 %;% normal(mean): 35.30 %",https://waterdata.usgs.gov/monitoring-location/02334430,03130001,02334430
"USGS 02334480 RICHLAND CREEK AT SUWANEE DAM ROAD, NEAR BUFORD,GA",34.13250000,-84.07000000,0,"Discharge: 3.44 cfs;Stage: 0.35 ft;Stage (adj): 924.34 ft;Date: 2024-09-06 11:30:00;Length of record: 24 years;Class: Not-ranked;% normal(median): 55.75 %;% normal(mean): 51.89 %",https://waterdata.usgs.gov/monitoring-location/02334480,03130001,02334480
"USGS 02334500 CHATTAHOOCHEE RIVER NEAR BUFORD, GA",34.12611110,-84.09338889,0,"Stage: 5.72 ft;Stage (adj): 910.92 ft;Date: 2024-09-06 11:45:00;Length of record: 16 years;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02334500,03130001,02334500
"USGS 02334578 LEVEL CREEK AT SUWANEE DAM ROAD, NEAR SUWANEE, GA",34.09638889,-84.07805560,0,"Discharge: 0.53 cfs;Stage: 3.51 ft;Stage (adj): 959.98 ft;Date: 2024-09-06 11:15:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 29.44 %;% normal(mean): 24.20 %",https://waterdata.usgs.gov/monitoring-location/02334578,03130001,02334578
"USGS 02334620 DICK CREEK AT OLD ATLANTA RD, NEAR SUWANEE, GA",34.07163889,-84.13041670,0,"Discharge: 8.59 cfs;Stage: 5.58 ft;Stage (adj): 914.92 ft;Date: 2024-04-02 09:00:00;Length of record: 20 years;Class: Not-ranked;% normal(median): 236.64 %;% normal(mean): 182.77 %",https://waterdata.usgs.gov/monitoring-location/02334620,03130001,02334620
"USGS 02334653 CHATTAHOOCHEE R 0.76 MI US MCGINNIS FY SUWANEE GA",34.05672220,-84.10833330,0,"Discharge: 1300 cfs;Stage: 3.43 ft;Stage (adj): 889.67 ft;Date: 2024-09-06 11:30:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 101.56 %;% normal(mean): 69.37 %",https://waterdata.usgs.gov/monitoring-location/02334653,03130001,02334653
"USGS 02334770 IVY CREEK AT THOMPSON MILL ROAD, NEAR BUFORD, GA",34.11083330,-83.95055560,0,"Stage: 1.81 ft;Stage (adj): 1108.92 ft;Date: 2024-09-06 11:30:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02334770,03130001,02334770
"USGS 02334885 SUWANEE CREEK AT SUWANEE, GA",34.03250000,-84.08888889,4,"Discharge: 9.85 cfs;Stage: 0.12 ft;Stage (adj): 910.08 ft;Date: 2024-09-06 11:15:00;Length of record: 39 years;Class: 10-24;% normal(median): 42.83 %;% normal(mean): 34.66 %",https://waterdata.usgs.gov/monitoring-location/02334885,03130001,02334885
"USGS 02335000 CHATTAHOOCHEE RIVER NEAR NORCROSS, GA",33.99722220,-84.20194440,6,"Discharge: 2930 cfs;Stage: 4.54 ft;Stage (adj): 882.69 ft;Date: 2024-09-06 11:15:00;Length of record: 67 years;Class: 76-90;% normal(median): 183.12 %;% normal(mean): 147.34 %",https://waterdata.usgs.gov/monitoring-location/02335000,03130001,02335000
"USGS 02335350 CROOKED CREEK NEAR NORCROSS, GA",33.96500000,-84.26472220,0,"Discharge: 0.97 cfs;Stage: 3.49 ft;Stage (adj): 873.39 ft;Date: 2024-09-06 10:45:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 36.60 %;% normal(mean): 21.60 %",https://waterdata.usgs.gov/monitoring-location/02335350,03130001,02335350
"USGS 02335450 CHATTAHOOCHEE RIVER ABOVE ROSWELL, GA",33.98580556,-84.31569440,5,"Discharge: 1970 cfs;Stage: 4.10 ft;Stage (adj): 862.28 ft;Date: 2024-09-06 11:00:00;Length of record: 48 years;Class: 25-75;% normal(median): 135.40 %;% normal(mean): 107.99 %",https://waterdata.usgs.gov/monitoring-location/02335450,03130001,02335450
"USGS 02335580 BIG CREEK AT GA 9, NEAR CUMMING, GA",34.15591667,-84.21872220,0,"Stage: -1.21 ft;Stage (adj): 1006.6 ft;Date: 2024-09-03 18:15:00;Length of record: 16 years;Class: Not-ranked;% normal(median): 30.79 %;% normal(mean): 22.80 %;Status: Rat",https://waterdata.usgs.gov/monitoring-location/02335580,03130001,02335580
"USGS 02335700 BIG CREEK NEAR ALPHARETTA, GA",34.05055556,-84.26944440,5,"Discharge: 29.0 cfs;Stage: 1.61 ft;Stage (adj): 962.41 ft;Date: 2024-09-06 11:45:00;Length of record: 64 years;Class: 25-75;% normal(median): 92.21 %;% normal(mean): 70.85 %",https://waterdata.usgs.gov/monitoring-location/02335700,03130001,02335700
"USGS 02335757 BIG CREEK BELOW HOG WALLOW CREEK AT ROSWELL, GA",34.01750000,-84.35333330,0,"Discharge: 20.7 cfs;Stage: 2.38 ft;Stage (adj): 924.7 ft;Date: 2024-09-06 11:15:00;Length of record: 20 years;Class: Not-ranked;% normal(median): 55.13 %;% normal(mean): 35.97 %",https://waterdata.usgs.gov/monitoring-location/02335757,03130001,02335757
"USGS 02335790 WILLEO CREEK AT GA 120, NEAR ROSWELL, GA",34.00266667,-84.39416670,0,"Discharge: 1.42 cfs;Stage: 0.88 ft;Stage (adj): 857.31 ft;Date: 2024-09-06 10:45:00;Length of record: 17 years;Class: Not-ranked;% normal(median): 35.59 %;% normal(mean): 21.58 %",https://waterdata.usgs.gov/monitoring-location/02335790,03130001,02335790
"USGS 02335810 CHATTAHOOCHEE RIVER AT MORGAN FALLS DAM, GA",33.96833330,-84.38277780,0,"Stage: 865.15 ft;Stage (adj): 852.72 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02335810,03130001,02335810
"USGS 02335815 CHATTAHOOCHEE RIVER BELOW MORGAN FALLS DAM, GA",33.96775000,-84.38366670,0,"Discharge: 1860 cfs;Stage: 812.09 ft;Stage (adj): 799.66 ft;Date: 2024-09-06 11:45:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 141.98 %;% normal(mean): 113.20 %",https://waterdata.usgs.gov/monitoring-location/02335815,03130001,02335815
"USGS 02335870 SOPE CREEK NEAR MARIETTA, GA",33.95388889,-84.44333330,4,"Discharge: 5.38 cfs;Stage: 0.84 ft;Stage (adj): 882.5 ft;Date: 2024-09-06 11:45:00;Length of record: 39 years;Class: 10-24;% normal(median): 44.83 %;% normal(mean): 35.21 %",https://waterdata.usgs.gov/monitoring-location/02335870,03130001,02335870
"USGS 02335880 CHATT R AT POWERS FY AND I-285 NR ATLANTA, GA",33.90197220,-84.44302780,0,"Discharge: 1790 cfs;Stage: 4.27 ft;Stage (adj): 781.51 ft;Date: 2024-09-06 11:30:00;Length of record: 6 years;Class: Not-ranked;% normal(median): 118.15 %;% normal(mean): 93.31 %",https://waterdata.usgs.gov/monitoring-location/02335880,03130001,02335880
"USGS 02335910 ROTTENWOOD CR AT INTERSTATE N PKWY, NR SMYRNA, GA",33.89402778,-84.45788889,0,"Discharge: 3.80 cfs;Stage: 2.15 ft;Stage (adj): 822.48 ft;Date: 2024-09-06 11:00:00;Length of record: 17 years;Class: Not-ranked;% normal(median): 62.91 %;% normal(mean): 32.01 %",https://waterdata.usgs.gov/monitoring-location/02335910,03130001,02335910
"USGS 02335990 CHATTAHOOCHEE RIVER AT US 41, AT ATLANTA, GA",33.86766667,-84.45411110,0,"Stage: 5.02 ft;Stage (adj): 759.89 ft;Date: 2024-09-06 11:45:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02335990,03130001,02335990
"USGS 02336000 CHATTAHOOCHEE RIVER AT ATLANTA, GA",33.85916667,-84.45444440,5,"Discharge: 1720 cfs;Stage: 3.64 ft;Stage (adj): 754.07 ft;Date: 2024-09-06 11:45:00;Length of record: 68 years;Class: 25-75;% normal(median): 107.50 %;% normal(mean): 83.21 %",https://waterdata.usgs.gov/monitoring-location/02336000,03130001,02336000
"USGS 02336030 N.F. PEACHTREE CREEK AT GRAVES RD, NR DORAVILLE,GA",33.90583330,-84.22500000,0,"Discharge: 0.93 cfs;Stage: 1.72 ft;Stage (adj): 930.27 ft;Date: 2024-09-06 11:00:00;Length of record: 23 years;Class: Not-ranked;% normal(median): 160.34 %;% normal(mean): 100.00 %",https://waterdata.usgs.gov/monitoring-location/02336030,03130001,02336030
"USGS 02336106 N FK PEACHTREE CR AT BRIARWOOD RD, NR ATLANTA, GA",33.84166667,-84.32194440,0,"Discharge: 6.30 cfs;Stage: 2.08 ft;Stage (adj): 825.5 ft;Date: 2024-09-06 11:15:00;Class: Not-ranked",https://waterdata.usgs.gov/monitoring-location/02336106,03130001,02336106
"USGS 02336120 N.F. PEACHTREE CREEK, BUFORD HWY, NEAR ATLANTA, GA",33.83155556,-84.34277780,0,"Discharge: 7.47 cfs;Stage: 3.63 ft;Stage (adj): 810.58 ft;Date: 2024-09-06 11:15:00;Length of record: 21 years;Class: Not-ranked;% normal(median): 63.31 %;% normal(mean): 43.46 %",https://waterdata.usgs.gov/monitoring-location/02336120,03130001,02336120
"USGS 02336152 SOUTH FORK PEACHTREE AT CASA DR, NR CLARKSTON, GA",33.81044444,-84.24797220,0,"Discharge: 1.46 cfs;Stage: 3.16 ft;Stage (adj): 935.44 ft;Date: 2024-09-06 11:15:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 108.96 %;% normal(mean): 90.68 %",https://waterdata.usgs.gov/monitoring-location/02336152,03130001,02336152
"USGS 02336240 S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA",33.80308330,-84.34069440,0,"Discharge: 5.74 cfs;Stage: 3.32 ft;Stage (adj): 815.15 ft;Date: 2024-09-06 11:15:00;Length of record: 21 years;Class: Not-ranked;% normal(median): 59.05 %;% normal(mean): 48.98 %",https://waterdata.usgs.gov/monitoring-location/02336240,03130001,02336240
"USGS 02336300 PEACHTREE CREEK AT ATLANTA, GA",33.82030556,-84.40763889,4,"Discharge: 13.5 cfs;Stage: 1.99 ft;Stage (adj): 766.12 ft;Date: 2024-09-06 11:00:00;Length of record: 66 years;Class: 10-24;% normal(median): 46.55 %;% normal(mean): 28.04 %",https://waterdata.usgs.gov/monitoring-location/02336300,03130001,02336300
"USGS 02336313 WOODALL CREEK AT DEFOORS FERRY RD, AT ATLANTA, GA",33.82163889,-84.43863889,0,"Discharge: 0.86 cfs;Stage: 0.45 ft;Stage (adj): 756.66 ft;Date: 2024-09-06 11:30:00;Length of record: 18 years;Class: Not-ranked;% normal(median): 162.26 %;% normal(mean): 107.50 %",https://waterdata.usgs.gov/monitoring-location/02336313,03130001,02336313
"USGS 02336340 NANCY CREEK AT JOHNSON FERRY RD, AT CHAMBLEE, GA",33.89775000,-84.34525000,0,"Discharge: 3.06 cfs;Stage: 3.69 ft;Stage (adj): 841.16 ft;Date: 2024-09-06 11:30:00;Length of record: 12 years;Class: Not-ranked;% normal(median): 52.76 %;% normal(mean): 35.58 %",https://waterdata.usgs.gov/monitoring-location/02336340,03130001,02336340
"USGS 02336360 NANCY CREEK AT RICKENBACKER DRIVE, AT ATLANTA, GA",33.86916667,-84.37888889,0,"Discharge: 4.55 cfs;Stage: 1.02 ft;Stage (adj): 811.35 ft;Date: 2024-09-06 11:15:00;Length of record: 21 years;Class: Not-ranked;% normal(median): 44.17 %;% normal(mean): 40.99 %",https://waterdata.usgs.gov/monitoring-location/02336360,03130001,02336360
"USGS 02336410 NANCY CREEK AT WEST WESLEY ROAD, AT ATLANTA, GA",33.83822220,-84.43927780,0,"Discharge: 6.47 cfs;Stage: 1.77 ft;Stage (adj): 755.5 ft;Date: 2024-09-06 11:15:00;Length of record: 25 years;Class: Not-ranked;% normal(median): 43.72 %;% normal(mean): 30.58 %",https://waterdata.usgs.gov/monitoring-location/02336410,03130001,02336410
"USGS 02336490 CHATTAHOOCHEE RIVER AT GA 280, NEAR ATLANTA, GA",33.81741667,-84.48033330,5,"Discharge: 1400 cfs;Stage: 4.71 ft;Stage (adj): 741.31 ft;Date: 2024-09-06 11:00:00;Length of record: 43 years;Class: 25-75;% normal(median): 90.32 %;% normal(mean): 68.77 %",https://waterdata.usgs.gov/monitoring-location/02336490,03130002,02336490
"USGS 02336517 PROCTOR CREEK AT HORTENSE WAY, AT ATLANTA, GA",33.77597220,-84.44061110,0,"Discharge: 2.51 cfs;Stage: 1.18 ft;Stage (adj): 817.24 ft;Date: 2024-09-06 11:00:00;Length of record: 7 years;Class: Not-ranked;% normal(median): 184.56 %;% normal(mean): 150.30 %",https://waterdata.usgs.gov/monitoring-location/02336517,03130002,02336517
"USGS 02336526 PROCTOR CREEK AT JACKSON PARKWAY, AT ATLANTA, GA",33.79447220,-84.47419440,0,"Discharge: 3.13 cfs;Stage: 3.18 ft;Stage (adj): 762.01 ft;Date: 2024-09-06 11:15:00;Length of record: 21 years;Class: Not-ranked;% normal(median): 87.19 %;% normal(mean): 69.25 %",https://waterdata.usgs.gov/monitoring-location/02336526,03130002,02336526
"USGS 02336635 NICKAJACK CREEK AT US 78/278, NEAR MABLETON, GA",33.80333330,-84.52138889,0,"Discharge: 2.50 cfs;Stage: 1.20 ft;Stage (adj): 749.37 ft;Date: 2024-09-06 11:00:00;Length of record: 28 years;Class: Not-ranked;% normal(median): 17.01 %;% normal(mean): 14.23 %",https://waterdata.usgs.gov/monitoring-location/02336635,03130002,02336635
"USGS 02336728 UTOY CREEK AT GREAT SOUTHWEST PKWY NR ATLANTA, GA",33.74352778,-84.56816670,0,"Discharge: 27.9 cfs;Stage: 3.03 ft;Stage (adj): 738.74 ft;Date: 2024-09-06 11:15:00;Length of record: 21 years;Class: Not-ranked;% normal(median): 279.00 %;% normal(mean): 212.33 %",https://waterdata.usgs.gov/monitoring-location/02336728,03130002,02336728
"USGS 02336840 SWEETWATER CREEK,BROWNSVILLE RD,POWDER SPRINGS,GA",33.82722220,-84.71986110,0,"Discharge: 14.7 cfs;Stage: 2.52 ft;Stage (adj): 889.09 ft;Date: 2024-09-06 10:45:00;Length of record: 17 years;Class: Not-ranked;% normal(median): 67.43 %;% normal(mean): 48.53 %",https://waterdata.usgs.gov/monitoring-location/02336840,03130002,02336840
"USGS 02336870 POWDER SPRINGS CREEK NEAR POWDER SPRINGS, GA",33.85916667,-84.68836110,0,"Discharge: 1.57 cfs;Stage: 1.30 ft;Stage (adj): 894.44 ft;Date: 2024-09-06 10:45:00;Length of record: 17 years;Class: Not-ranked;% normal(median): 28.75 %;% normal(mean): 16.41 %",https://waterdata.usgs.gov/monitoring-location/02336870,03130002,02336870
"USGS 02336910 SWEETWATER CR 0.05 MI US RR BRIDGE AT AUSTELL, GA",33.81777778,-84.65000000,0,"Discharge: 16.6 cfs;Stage: 4.93 ft;Stage (adj): 876.37 ft;Date: 2024-09-06 10:45:00;Length of record: 14 years;Class: Not-ranked;% normal(median): 32.84 %;% normal(mean): 26.10 %",https://waterdata.usgs.gov/monitoring-location/02336910,03130002,02336910
"USGS 02336968 NOSES CREEK AT POWDER SPRINGS RD,POWDER SPRINGS,GA",33.85925000,-84.65275000,0,"Discharge: 2.71 cfs;Stage: 1.41 ft;Stage (adj): 884.65 ft;Date: 2024-09-06 11:30:00;Length of record: 26 years;Class: Not-ranked;% normal(median): 23.46 %;% normal(mean): 18.57 %",https://waterdata.usgs.gov/monitoring-location/02336968,03130002,02336968
